text,label,split
giới đầu_tư đón_đầu tăng_trưởng địa_ốc đô_thị vệ_tinh,5,train
loài vượn cáo lớn nhất thế_giới bên bờ vực tuyệt_chủng,4,train
kẻ khoắng gần 800 vàng sa lưới ở bạn gái trong khách_sạn,6,train
cách bố_mẹ dạy trẻ thói_quen ăn_uống tốt,2,train
xa_thi_mạn quan_tâm tới dự_án bất_động_sản việt_nam,3,train
mới tù tội trộm chó hai thanh_niên tiếp_tục trộm chó,6,train
lưu_ý chọn camera hành_trình ở việt_nam,11,train
cách giản_dị giúp doji giữ_chân người tài,5,train
thời_tiết mùng 2 tết nắng đẹp ba miền,10,train
ứng_phó đỉnh lũ đập tam_hiệp lần đầu mở 11 cửa xả,8,train
hạ_vi cắt tóc ngắn quốc_cường xúi giục,3,train
người huế dựng nêu xua_đuổi tà_ma trong đại_nội đón tết,1,train
ngồi ghế cuối máy_bay xóc xe_buýt hay,1,train
real_madrid atletico barcelona bất_an về lá thăm tứ_kết,9,train
data dùng năm tốn 200 000 đồng tại_sao,5,train
real_madrid ngại atletico_madrid ở champions_league,9,train
nigeria iceland 2 0 musa lập cú đúp argentina cực thích,9,train
ăn nấm bổ sức_khoẻ chọn đúng loại,7,train
đội cận_vệ chạy xe ông kim jong un lấy cảm_hứng phim hollywood,8,train
vật_thể hình sao biển 8 chân nghi thiết_bị ngoài hành_tinh,4,train
4 kẻ đi ô_tô đâm_chém kinh_hoàng 2 thanh_niên chạy xe_máy,6,train
tp hcm dọn_dẹp ký_túc_xá làm khu cách_ly,10,train
mourinho gặp riêng lên_lớp wayne_rooney,9,train
66 người chết tai_nạn giao_thông trong ba ngày nghỉ lễ,10,train
khí_quyển hành_tinh gần trái_đất nuôi_dưỡng sống,4,train
đình_chỉ chủ dự_án thi_công lầu bảo_đại,10,train
ngư_dân quảng_trị trúng mẻ cá bè quỵt trị_giá 5 tỉ đồng,5,train
miền nam sắp đợt triều hạn mặn tăng mạnh dấu_hiệu dừng,4,train
bạn gái trọng_đại lái_xe tiền tỉ đến dự đám_hỏi bùi_tiến_dũng,12,train
trạm t2 tạm dừng thu phí phà vàm_cống hoạt_động cầm_chừng,11,train
người học giỏi toán lớn giàu,4,train
thực_hư mua xe fortuner mới lắp bộ phụ_kiện 100 triệu,11,train
ngân_hàng rao bán_công_ty vàng giá 87 tỷ,5,train
chị ruột mang thai hộ em_gái,12,train
thà mua ôtô nhật hàn cũ còn hơn xe trung_quốc mới,11,train
người_dân thói_quen mặc_cả mua thuốc,7,train
smartphone camera kép giá tầm trung đầu_tiên motorola,0,train
nhiếp_ảnh_gia pháp mang di_sản vô_giá hà_nội,1,train
bố con gái chụp ảnh một suốt 40 năm,12,train
startup thuần việt đầu_tiên vô_địch thế_giới giành giải_thưởng 1 triệu usd,2,train
italy gia_nhập vành_đai con đường trung_quốc bất_chấp cảnh_báo đồng_minh,8,train
đùi gà hun khói trung_quốc 15 000 đồng một,5,train
dự_luật phòng_chống tham_nhũng thiếu quy_định xử_lý tài_sản bất_minh,10,train
chồng đầu đọc sách demi_moore,3,train
xe nhập giá rẻ asean mở_đường việt_nam,11,train
cặp vợ_chồng trăm_tuổi học mốt chụp ảnh cưới ngày ấy bây_giờ,12,train
ông dũng lò vôi đề_nghị bộ công_an truy_tìm kẻ lập facebook mạo_danh huỳnh_uy_dũng dũng lò vôi,6,train
cao_nguyên langbiang kỳ_ảo mùa hội cỏ hồng,1,train
tiết_kiệm diện_tích bàn ăn tròn,12,train
á_quân duy_nhất ví thần_tượng bolero 2017 lên_tiếng về kết_quả,3,train
hlv một đời vợ người phụ_nữ hơn 11 tuổi từ_chối hẹn_hò,12,train
xây 3 phòng trọ gác_xép hết bao_nhiêu tiền,12,train
tripadvisor đột_ngột xoá cảnh_cáo về cưỡng_bức du_lịch,1,train
xe nhỏ chọn mirage mới hay morning 2015 nhập lướt,11,train
khu đô_thị sinh_thái hoà_xuân sống tiện_ích giá mềm,5,train
đến nhà người_tình thăm con đâm tử_vong,6,train
cướp ô_tô người thôn lấy tiền chơi ma_tuý,6,train
cháy nhà_xưởng rộng 3 000 m2 toàn_bộ tài_sản biến thành tro,10,train
hà_nội phạt người đường mục_đích thiết_yếu,10,train
ngân_hàng dùng big_data ai chấm điểm tín_dụng,5,train
cấp chiếm_dụng tiền giám_đốc sở ở cà_mau kỷ_luật,10,train
atm đồn cảnh_sát trung_quốc tê_liệt wannacry,0,train
gần 2 000 công_trình xây_dựng vi_phạm hà_nội,10,train
tàu hàng iran chìm ở biển iraq thương_vong,8,train
học_sinh trường bưởi chia_tay tuổi học_trò,2,train
facebook bổ_sung nút bông hoa mừng ngày mẹ,0,train
cây xương_rồng khổng_lồ đứng vững mọi thiên_tai,8,train
cảnh_sát giao_thông thanh_hoá trả 30 triệu người đánh_rơi,10,train
tứ đại_gia ngoại_hạng anh loại nhau ở cup_liên đoàn,9,train
khai_trương đại_lý subaru đầu_tiên ở khu_vực tây_nguyên,11,train
nỗi buồn diễn_viên minh_quốc biến_cố cuộc_đời,3,train
người_dân hợp_lực vây bắt tên cướp dây_chuyền phố,6,train
siêu_suv_lamborghini_urus nát đầu trả_giá trăm_ngàn đô,11,train
tháng 3 bảo_tín_minh_châu tri_ân phụ_nữ tặng quà hàng_hiệu,12,train
ông trump kế_hoạch gặp ông tập_cận_bình tháng 3,8,train
sân pleiku lắp màn_hình lớn vòng 3 v league,9,train
nghi_án tài_xế taxi 2 thanh_niên kề dao_lam cướp tiền,6,train
xem dàn robot tận_tình phục_vụ khách nhà_hàng,8,train
tỉnh bắc_giang triển_khai dịch_vụ người_dân chat chính_quyền,0,train
bộ công_an trả_lời về trường_hợp nộp phạt tại_chỗ,6,train
canada kế_hoạch phân_phối vaccine ncov,7,train
real_madrid đạt thoả_thuận ký mbappe 275 triệu euro,9,train
vụ cô gái nhét tỏi đến ngạt thở lời khai đối_tượng nhóm châu_việt_cường,6,train
gerard_pique chê real,9,train
người_dân xã nhổ cây đồng_ý mức hỗ_trợ,10,train
hiệu_trưởng ở lào_cai học_sinh dùng smartphone thấy em nào hư,2,train
bất_ngờ kết_quả khám_xét nhà quán karaoke phúc_xo,6,train
môi_trường ô_nhiễm bệnh viêm mũi dị_ứng leo_thang,7,train
ncov rình_rập người chạy thận,7,train
trường_học bố_trí giờ lớp giải_lao xen_kẽ đi học trở_lại,2,train
đè_bẹp uae qatar gặp nhật ở chung_kết asian_cup 2019,9,train
bắt_giữ nguyên thượng_tá công_an lừa_đảo chạy _trường,6,train
cuộc ly_dị đưa nicole_kidman đến tự_do,3,train
đức tuấn tung album trần_thiện_thanh mừng valentine trắng,3,train
vàng chạm mốc 49 triệu đồng lượng 1 ngày tăng_giá khốc_liệt,5,train
một tháng dịch bạch_hầu lan 3 tỉnh tây_nguyên,7,train
đạo_diễn victor_vũ công_bố dự_án làm phim về sắc_màu,3,train
juventus thua lazio ở siêu cup italy,9,train
địa_phương không_thể can_thiệp ngư_dân xiết_nợ tàu 67,5,train
ngôi_sao ăn bạn đồng_hành trong hệ nhị_phân,4,train
hàng nghìn người đội mưa cổ_vũ nhà leo núi nguyễn_bá_vinh,2,train
bản_sao di_truyền người nổi_tiếng,12,train
lừa xin người cựu đại_uý công_an tuyên_phạt 13 năm tù,6,train
công_thức tăng cân chuẩn người gầy,7,train
bé trai 37 tháng tuổi hóc đồng xu trong thực_quản,7,train
iran 14 ca tử_vong virus corona,8,train
ôtô xếp_hàng dài ở cửa_ngõ quảng_ninh,10,train
giải_quyết mâu_thuẫn quý_tử dùng gậy đánh mẹ gục tại_gia,6,train
chủ_tịch hà_nội học_sinh thpt đi học 9 3 cấp còn nghỉ thêm 1 tuần,2,train
ảnh chế về bộ đôi galaxy s6 galaxy s6 edge,0,train
tim cook chào_đón airpods_pro bằng cách thay avatar photoshop,0,train
bruno_fernandes nhận_xét tham sút,9,train
lãnh_đạo htc việt_nam thị_trường chiến_lược,0,train
người_dân bắt hàu cào ốc đinh cửa_biển an_hoà,10,train
đêm diễn đặng_văn_lâm,9,train
ông lão sửa xe gần 70 tuổi lấy bằng cử_nhân luật,10,train
bắt ho người khác doạ lây ncov,1,train
galaxy s10 lộ ảnh thực_tế màn_hình đục lỗ,0,train
dấu_hiệu cơ_thể cảnh_báo bạn bệnh tim,7,train
xả súng canada người bị_thương,8,train
lý_do người thân_hình trái táo dễ giảm cân nhất,4,train
bàn_ghế biến thành tranh treo tường,12,train
dấu_hiệu nhận_biết bệnh gan thận nếp nhăn mặt,7,train
hai người tử_nạn đi xe_máy cao_tốc,10,train
khách tây chỉ_trích xoạc chân chụp ảnh trong đền thái_lan,1,train
lý_nhã_kỳ cực ngầu ngồi mô_tô khủng,11,train
hàng triệu người dùng internet đặt mật_khẩu 123456,0,train
việt_kiều mỹ nhiễm ncov xét_nghiệm âm_tính,7,train
năm 2020 xử nghiêm vi_phạm nồng đồ cồn ma_tuý,10,train
vay 8 triệu app 3 tháng trả 170 triệu sạch nợ,5,train
lúa miền tây trúng mùa rớt_giá,5,train
fernandes nóng_lòng đá cạnh pogba,9,train
xảy lõi trái_đất phát_nổ,0,train
hàng nghìn khán_giả cổ_vũ hà_trần,3,train
sốc clip em bé bò đường mũi xe ô_tô,11,train
thiều_bảo_trang quang_trung diện áo hình thú sặc_sỡ đón tết,3,train
griezmann khai_hoả barca nghiền nát napoli,9,train
drogba ví arsenal con chuột,9,train
demi_moore diễn nội_y ở tuổi 58,3,train
vùng sầu_riêng lâm_đồng tan_hoang lốc xoáy,10,train
tình cổ_tích hoàng_tử anh lọ_lem nước mỹ,8,train
trăn_trở dự_án học văn cuộc_sống,2,train
hành_khách la_hét ôtô giường_nằm biến_dạng một người chết,10,train
fpt đóng_góp gần 100 tỷ đồng hoạt_động từ_thiện,12,train
10 sự_thật hành_khách ít ngờ tới chuyến bay,1,train
tuyển việt_nam thầy park trở_lại thay_đổi ở thượng_tầng,9,train
người vợ giấu nhẹm trúng số dù thấy chồng làm_việc vất_vả,12,train
mẹo đánh bay vết nước_tiểu chăn đệm,12,train
ba tiện_ích gói nghỉ_dưỡng flc holiday,1,train
ngành khách_sạn việt_nam 2019 thừa thời_cơ thiếu nhân_tài,2,train
suzuki_ertiga người bạn lý_tưởng gia_đình thành_thị,11,train
ổ_cắm điện an_toàn tự bật dùng,0,train
đối_tác lớn pháp ký_kết hợp_tác trường đh việt_pháp,2,train
giọng ca khiếm_thị hớp_hồn người nghe bằng bản song_ca tố_my,3,train
vinalines bốc_hơi hơn 16 000 tỷ đồng tài_sản dài_hạn trong năm 2015,5,train
covid 19 yeah1 cắt 2 kênh_truyền_hình ngừng đầu_tư phim chiếu rạp,3,train
djokovic bảo_vệ đỉnh bảng atp đặc_quyền,9,train
prudential việt_nam ra_mắt ứng_dụng chăm_sóc sức_khoẻ thông_minh,7,train
cách làm con ếch ngộ_nghĩnh cốc giấy,2,train
phi_cơ bay giật_lùi,4,train
hà_nội bắt_đầu cấp bằng lái_xe quốc_tế mạng,10,train
trường y dược công_bố đề_án tuyển_sinh 2020 môn_toán dùng làm tiêu_chí phụ,2,train
hạ_cấp độ nhiễm dịch địa_phương nới lỏng hoạt_động 22 4,10,train
hy_hữu máy_bay kẹt cứng gầm cầu_đường bộ,8,train
món ngon điểm đẹp bỏ lỡ đến đà_lạt,1,train
mu rao bán lingard 3 clb xếp_hàng săn_đón,9,train
nissan việt_nam viettel_post ký_kết hợp_đồng hợp_tác,11,train
dân ở chung_cư đòi_hỏi an_toàn,10,train
thực_phẩm ăn bệnh,12,train
độc_đáo đám_cưới rước dâu bằng xe trâu ở thanh_hoá,12,train
gdp anh giảm kỷ_lục hơn 20,5,train
vietnam_airlines chính_thức bay thương_mại quốc_tế trở_lại,1,train
hà_nội lượng bụi cao gấp 5 lần khuyến_nghị,7,train
tác_động bụi mặt_trăng tới cơ_thể người,4,train
giữ nguyên kỷ_luật cảnh_cáo phó bí_thư đồng_nai,10,train
cá_sấu khiếp_sợ cú thọc bé 10 tuổi buộc nhả người,4,train
ca_sĩ hàn_quốc đột_tử,3,train
cuộc_sống bên trong thành_phố goá_phụ ở ấn_độ,1,train
cận_cảnh bên trong nhà_ga ngầm tuyến metro bến_thành suối_tiên,10,train
mua galaxy s8 hay chờ galaxy_note 8,0,train
hình_dáng ngón_trỏ tiết_lộ tính_cách bạn,12,train
tìm điểm khác_biệt trong tranh,2,train
thơm ngon chè thốt_nốt miền tây,12,train
giá xe_đạp xe_máy điện tăng cao,11,train
suarez lập_công giúp barcelona giành ngôi đầu_bảng,9,train
nữ thủ_khoa học_viện chính_trị công_an nhân_dân,2,train
tin thêm về đường_dây cá_độ bóng_đá khủng mạng,6,train
ế_ẩm cò đất ngủ_gật canh sàn,5,train
dự_án trường_học 26 tỷ đồng bỏ_hoang,10,train
mẹ 70 tuổi nhờ con trai dằn_mặt người_tình trẻ,6,train
khoảnh_khắc máy_bay đi tâm siêu bão florence,8,train
thầy_giáo 17 tuổi truyền_cảm hứng nghiên_cứu khoa_học,4,train
đo nồng_độ cồn làm lây_nhiễm bệnh virus corona hay,7,train
ứng_dụng weather_channel bị_cáo buộc bán dữ_liệu vị_trí người dùng,0,train
sợ covid 19 nam_giới ở mỹ tự đông_lạnh tinh_trùng,4,train
chủ doanh_nghiệp đe_doạ bằng vòng_hoa viếng bom bẩn,6,train
realme smartwatch tv đầu_tiên,0,train
trẻ_em pháp học phép lịch_sự thế_nào,2,train
bé trai sơ_sinh bỏ_rơi hố_ga,10,train
pokemon_go đánh quái khủng trong bản cập_nhật mới,0,train
smart_tv chạy hệ_điều_hành web_os sắp có_mặt ở vn,0,train
màng bọc thực_phẩm ăn giúp giảm rác_thải,4,train
đời_thường sành_điệu dàn cast nhà_quê trong cô gái nhà người ta,3,train
tăng_giá vé máy_bay nội_địa,5,train
khách trốn vé rơi xuống đất máy_bay hạ_cánh,8,train
vật_thể nghi ufo lướt bầu_trời mexico,4,train
mổ bụng iphone 11 pro_max xác_nhận_viên pin khủng,0,train
7 bộ_phận cơ_thể vệ_sinh quá sạch,7,train
giá vàng tiếp_tục giảm_giá xuống thấp nhất 1 5 năm,5,train
căng_thẳng mỹ trung cản đà tăng chứng_khoán mỹ,5,train
nhà_máy điện mặt_trời lớn nhất đông_nam_á mọc đất bán ngập,5,train
đình_chỉ 2 giáo_viên vụ phụ_huynh giật tóc đánh bé 2 tuổi,2,train
cá_chình xuyên thủng dạ_dày kẻ săn mồi chạy trốn,4,train
bánh_đa kê món quà vặt người hà_nội,1,train
xuân_trường chiếm trọn tình_cảm truyền_thông nước_ngoài,9,train
mua ô_tô cũ kế_thừa quyền_lợi bảo_hiểm xe,11,train
bắt quả_tang 2 hộ dùng hàn_the tẩy thịt lợn ôi thiu,7,train
hải_phòng chi 940 triệu thưởng 94 học_sinh sinh_viên tiêu_biểu,10,train
apple xác_nhận lỗi tai nghe lightning_earpods mới đi kèm iphone 7,0,train
pha bốc đầu khiến môtô phân_khối lớn bay dàn áo,11,train
fpt cung_cấp giải_pháp công_nghệ mới tập_đoàn_đức,0,train
khó_khăn bủa_vây bộ đôi mate 30 mới huawei,0,train
tử_hình tài_xế grab giết_hại nữ nhân_viên ngân_hàng,6,train
smartphone màn_hình gập đôi samsung ram 12 gb,0,train
hơn 500 madridista việt_nam háo_hức gặp_gỡ huyền_thoại emilio_butragueno,9,train
chuyển_đổi số lấy người_dân làm trung_tâm,0,train
nữ quý_tộc chôn lừa trong lăng_mộ cổ,4,train
truy_xét hai nhóm thanh_niên hỗn_chiến ở lâm_đồng,10,train
hoa_hậu thuỳ_dung đàm_vĩnh_hưng diễn thời_trang đảo,3,train
phương_pháp mới chữa ung_thư gan,7,train
jcb tổ_chức hội_nghị thường_niên 2019,5,train
mua vòng đeo tay thông_minh nào 1 triệu đồng,0,train
u19 việt_nam u19 đông_timor vớt_vát danh_dự,9,train
sâm đất đại bổ rẻ khoai_lang 15 000 đồng kg vườn,5,train
tp hcm tỷ_lệ phá_án cướp_giật đạt 70,6,train
hiệu_ứng sân_vận_động trong mắt_bão dorian,4,train
10 cách chống nóng ngoài_trời thời_tiết 40 độ,12,train
hoá vàng 3 ngày tết đúng hay sai,12,train
công_binh trục_vớt quả ngư_lôi 100 kg ở đầm nước_mặn,10,train
hai mẹ_con tử_vong mũi gây_tê sinh mổ,7,train
về bình_định khám_phá vẻ đẹp nguyên_sơ gành đá lộ_diêu,1,train
việt_nam đánh_giá tuân_thủ cơ_chế chống rửa_tiền,5,train
quán bar dành du_khách ăn_chơi quá_đà,1,train
khám tư miễn_phí 300 đối_tượng chính_sách,7,train
video dàn chiến cơ nato áp sát máy_bay ném bom nga,8,train
480 triệu đồng mua căn_hộ cao_cấp khu trung_tâm tphcm,5,train
hai người nhiễm ncov gặp bệnh_nhân ở đám_tang,10,train
con đường ô rực_rỡ sắc_màu thu_hút giới trẻ đến check in,1,train
sự_thật ít biết về đất_nước hạnh_phúc nổi_tiếng thế_giới,1,train
video bàn thắng nữ việt_nam 1 0 nữ thái_lan,9,train
